timestamp,nifty_spot,expiry,strike,option_type,ltp,bid,ask,volume,oi,oi_change,iv
2026-08-26 09:37:11,24350.8,2026-09-01,23850.0,CE,593.0,591.1,592.5,405,731,289,18.84
2026-08-26 09:37:11,24350.8,2026-09-01,23850.0,PE,7.35,7.3,7.35,52640,19696,2905,10.73
2026-08-26 09:37:11,24350.8,2026-09-01,23900.0,CE,543.45,541.55,543.35,946,4122,71,17.85
2026-08-26 09:37:11,24350.8,2026-09-01,23900.0,PE,8.7,8.7,8.75,79007,36306,3979,10.29
2026-08-26 09:37:11,24350.8,2026-09-01,23950.0,CE,493.7,493.5,495.3,722,936,335,16.88
2026-08-26 09:37:11,24350.8,2026-09-01,23950.0,PE,10.45,10.45,10.5,44450,18970,2207,9.88
2026-08-26 09:37:11,24350.8,2026-09-01,24000.0,CE,447.7,446.1,447.35,8453,12363,767,15.7
2026-08-26 09:37:11,24350.8,2026-09-01,24000.0,PE,12.85,12.85,12.9,119210,79449,16052,9.5
2026-08-26 09:37:11,24350.8,2026-09-01,24050.0,CE,402.9,400.1,401.05,2815,3511,410,15.05
2026-08-26 09:37:11,24350.8,2026-09-01,24050.0,PE,15.95,15.95,16.05,56196,22291,7462,9.12
2026-08-26 09:37:11,24350.8,2026-09-01,24100.0,CE,354.0,353.75,354.75,10484,17952,-21,14.2
2026-08-26 09:37:11,24350.8,2026-09-01,24100.0,PE,20.2,20.2,20.3,116356,68651,6681,8.75
2026-08-26 09:37:11,24350.8,2026-09-01,24150.0,CE,309.8,309.75,310.55,8933,11728,320,13.28
2026-08-26 09:37:11,24350.8,2026-09-01,24150.0,PE,26.05,25.95,26.05,86732,45322,6077,8.44
2026-08-26 09:37:11,24350.8,2026-09-01,24200.0,CE,268.15,267.55,268.1,57364,58846,62,12.66
2026-08-26 09:37:11,24350.8,2026-09-01,24200.0,PE,33.5,33.45,33.5,179236,130418,17718,8.11
2026-08-26 09:37:11,24350.8,2026-09-01,24250.0,CE,228.0,227.2,227.75,51256,26065,3916,12.0
