timestamp,nifty_spot,expiry,strike,option_type,ltp,bid,ask,volume,oi,oi_change,iv
2026-08-24 09:40:34,24284.75,2026-08-25,23800.0,CE,521.05,520.1,521.6,992,9182,-193,37.38
2026-08-24 09:40:34,24284.75,2026-08-25,23800.0,PE,1.95,1.95,2.0,237071,120051,5939,19.34
2026-08-24 09:40:34,24284.75,2026-08-25,23850.0,CE,473.0,470.55,472.45,244,1090,13,35.25
2026-08-24 09:40:34,24284.75,2026-08-25,23850.0,PE,2.3,2.25,2.3,155377,48442,-231,17.94
2026-08-24 09:40:34,24284.75,2026-08-25,23900.0,CE,422.0,420.75,422.15,2376,4141,-65,32.2
2026-08-24 09:40:34,24284.75,2026-08-25,23900.0,PE,2.7,2.65,2.7,243771,109590,6861,16.73
2026-08-24 09:40:34,24284.75,2026-08-25,23950.0,CE,371.45,371.7,372.75,2041,2852,-227,29.22
2026-08-24 09:40:34,24284.75,2026-08-25,23950.0,PE,3.4,3.35,3.4,162749,50445,-2917,15.49
2026-08-24 09:40:34,24284.75,2026-08-25,24000.0,CE,323.95,323.65,324.05,21833,90549,468,27.09
2026-08-24 09:40:34,24284.75,2026-08-25,24000.0,PE,4.6,4.55,4.6,382789,283904,10988,14.44
2026-08-24 09:40:34,24284.75,2026-08-25,24050.0,CE,275.9,275.0,275.65,7693,8761,-51,24.48
2026-08-24 09:40:34,24284.75,2026-08-25,24050.0,PE,6.25,6.25,6.3,196768,67584,15868,13.36
2026-08-24 09:40:34,24284.75,2026-08-25,24100.0,CE,228.85,228.1,228.6,45382,46966,4478,22.22
2026-08-24 09:40:34,24284.75,2026-08-25,24100.0,PE,9.05,9.0,9.05,354171,147765,21096,12.36
2026-08-24 09:40:34,24284.75,2026-08-25,24150.0,CE,183.3,183.0,183.2,60139,29979,11481,20.11
2026-08-24 09:40:34,24284.75,2026-08-25,24150.0,PE,13.6,13.6,13.65,312531,111037,18023,11.41
2026-08-24 09:40:34,24284.75,2026-08-25,24200.0,CE,140.7,140.65,140.75,301354,187261,51149,18.17
2026-08-24 09:40:34,24284.75,2026-08-25,24200.0,PE,21.1,21.05,21.1,630000,316293,84786,10.46
2026-08-24 09:40:34,24284.75,2026-08-25,24250.0,CE,101.9,101.65,101.85,402092,162317,58165,16.34
2026-08-24 09:40:34,24284.75,2026-08-25,24250.0,PE,32.55,32.45,32.55,678201,198137,92671,9.45
2026-08-24 09:40:34,24284.75,2026-08-25,24300.0,CE,68.7,68.5,68.7,1001026,452428,245200,14.95
2026-08-24 09:40:34,24284.75,2026-08-25,24300.0,PE,49.45,49.3,49.45,1157685,312090,165315,8.18
2026-08-24 09:40:34,24284.75,2026-08-25,24350.0,CE,42.6,42.6,42.7,678207,248449,179820,13.87
2026-08-24 09:40:34,24284.75,2026-08-25,24350.0,PE,73.9,73.85,73.95,459412,93649,63202,6.15
2026-08-24 09:40:34,24284.75,2026-08-25,24400.0,CE,24.95,24.9,24.95,562894,253225,109873,13.27
2026-08-24 09:40:34,24284.75,2026-08-25,24400.0,PE,106.45,106.25,106.45,322435,103527,55570,
2026-08-24 09:40:34,24284.75,2026-08-25,24450.0,CE,13.85,13.85,13.9,343111,139854,83043,13.01
2026-08-24 09:40:34,24284.75,2026-08-25,24450.0,PE,144.75,144.95,145.35,81082,24128,15451,
2026-08-24 09:40:34,24284.75,2026-08-25,24500.0,CE,7.75,7.7,7.75,479282,255759,55315,13.1
2026-08-24 09:40:34,24284.75,2026-08-25,24500.0,PE,189.15,188.85,189.2,98151,63544,7751,
2026-08-24 09:40:34,24284.75,2026-08-25,24550.0,CE,4.65,4.65,4.7,273473,88572,12869,13.61
2026-08-24 09:40:34,24284.75,2026-08-25,24550.0,PE,236.0,235.65,236.3,14356,4657,1829,
2026-08-24 09:40:34,24284.75,2026-08-25,24600.0,CE,3.15,3.15,3.2,325331,159987,29271,14.36
2026-08-24 09:40:34,24284.75,2026-08-25,24600.0,PE,284.35,283.5,284.3,12414,13621,182,
2026-08-24 09:40:34,24284.75,2026-08-25,24650.0,CE,2.65,2.6,2.65,278915,65597,13105,15.61
2026-08-24 09:40:34,24284.75,2026-08-25,24650.0,PE,334.0,332.75,333.55,2059,2867,231,
2026-08-24 09:40:34,24284.75,2026-08-25,24700.0,CE,2.35,2.3,2.35,224625,143801,39192,17.03
2026-08-24 09:40:34,24284.75,2026-08-25,24700.0,PE,383.4,382.55,383.55,3370,11810,-8,
2026-08-24 09:40:34,24284.75,2026-08-25,24750.0,CE,1.95,1.9,1.95,119023,66829,16084,18.15
2026-08-24 09:40:34,24284.75,2026-08-25,24750.0,PE,433.75,432.1,433.75,319,1422,-13,
2026-08-24 09:40:34,24284.75,2026-08-25,24800.0,CE,1.7,1.65,1.7,166621,117841,6984,19.35
2026-08-24 09:40:34,24284.75,2026-08-25,24800.0,PE,482.25,481.6,483.0,1749,6005,-154,
2026-08-24 09:41:35,24282.55,2026-08-25,23800.0,CE,520.2,519.05,520.4,1009,9174,-201,34.98
2026-08-24 09:41:35,24282.55,2026-08-25,23800.0,PE,2.0,1.95,2.0,242817,119622,5510,19.67
2026-08-24 09:41:35,24282.55,2026-08-25,23850.0,CE,471.0,469.1,470.95,245,1090,13,32.83
2026-08-24 09:41:35,24282.55,2026-08-25,23850.0,PE,2.25,2.25,2.3,158407,48457,-216,18.23
2026-08-24 09:41:35,24282.55,2026-08-25,23900.0,CE,420.3,419.35,420.75,2394,4141,-65,30.05
2026-08-24 09:41:35,24282.55,2026-08-25,23900.0,PE,2.65,2.65,2.7,246758,109304,6575,16.99
2026-08-24 09:41:35,24282.55,2026-08-25,23950.0,CE,371.85,370.3,371.35,2061,2846,-233,27.91
2026-08-24 09:41:35,24282.55,2026-08-25,23950.0,PE,3.4,3.35,3.4,165978,50277,-3085,15.78
2026-08-24 09:41:35,24282.55,2026-08-25,24000.0,CE,322.6,321.75,322.5,22133,90641,560,25.57
2026-08-24 09:41:35,24282.55,2026-08-25,24000.0,PE,4.6,4.55,4.6,387635,284105,11189,14.73
2026-08-24 09:41:35,24282.55,2026-08-25,24050.0,CE,274.15,273.55,274.15,7822,8781,-31,22.87
2026-08-24 09:41:35,24282.55,2026-08-25,24050.0,PE,6.3,6.3,6.35,200714,67735,16019,13.72
2026-08-24 09:41:35,24282.55,2026-08-25,24100.0,CE,227.15,226.7,227.1,46479,46933,4445,21.01
2026-08-24 09:41:35,24282.55,2026-08-25,24100.0,PE,9.1,9.1,9.15,360443,147935,21266,12.72
2026-08-24 09:41:35,24282.55,2026-08-25,24150.0,CE,181.7,181.6,182.0,61489,30032,11534,18.91
2026-08-24 09:41:35,24282.55,2026-08-25,24150.0,PE,13.75,13.75,13.8,317407,111542,18528,11.79
2026-08-24 09:41:35,24282.55,2026-08-25,24200.0,CE,139.4,139.4,139.75,306656,189536,53424,17.19
2026-08-24 09:41:35,24282.55,2026-08-25,24200.0,PE,21.4,21.3,21.4,639562,318187,86680,10.96
2026-08-24 09:41:35,24282.55,2026-08-25,24250.0,CE,100.7,100.7,100.9,409414,163902,59750,15.63
2026-08-24 09:41:35,24282.55,2026-08-25,24250.0,PE,32.9,32.9,33.0,691962,199997,94531,10.05
2026-08-24 09:41:35,24282.55,2026-08-25,24300.0,CE,67.9,67.85,67.9,1021138,457532,250304,14.29
2026-08-24 09:41:35,24282.55,2026-08-25,24300.0,PE,50.05,50.0,50.1,1177211,315054,168279,8.96
2026-08-24 09:41:35,24282.55,2026-08-25,24350.0,CE,42.05,42.05,42.1,689438,253150,184521,13.32
2026-08-24 09:41:35,24282.55,2026-08-25,24350.0,PE,75.0,74.8,75.0,467969,95297,64850,7.56
2026-08-24 09:41:35,24282.55,2026-08-25,24400.0,CE,24.65,24.6,24.65,570852,254898,111546,12.81
