timestamp,nifty_spot,expiry,strike,option_type,ltp,bid,ask,volume,oi,oi_change,iv
2026-09-07 13:57:41,23780.1,2026-09-08,23300.0,CE,539.35,540.75,543.2,1302,370,-29,42.6
2026-09-07 13:57:41,23780.1,2026-09-08,23300.0,PE,1.75,1.75,1.8,617120,82003,16448,19.08
2026-09-07 13:57:41,23780.1,2026-09-08,23350.0,CE,491.45,490.9,492.0,981,250,127,40.15
2026-09-07 13:57:41,23780.1,2026-09-08,23350.0,PE,1.95,1.95,2.0,652576,36885,5319,17.69
2026-09-07 13:57:41,23780.1,2026-09-08,23400.0,CE,441.9,441.35,442.0,5514,1228,336,37.68
2026-09-07 13:57:41,23780.1,2026-09-08,23400.0,PE,2.4,2.4,2.45,959424,78818,12940,16.54
2026-09-07 13:57:41,23780.1,2026-09-08,23450.0,CE,391.2,392.3,393.45,4492,703,25,34.85
2026-09-07 13:57:41,23780.1,2026-09-08,23450.0,PE,3.0,2.95,3.0,929031,72374,32674,15.32
2026-09-07 13:57:41,23780.1,2026-09-08,23500.0,CE,343.05,343.55,344.0,59774,9020,4987,32.2
2026-09-07 13:57:41,23780.1,2026-09-08,23500.0,PE,4.1,4.1,4.15,1626114,192430,32494,14.4
2026-09-07 13:57:41,23780.1,2026-09-08,23550.0,CE,294.55,295.25,296.15,29283,3862,2917,29.5
2026-09-07 13:57:41,23780.1,2026-09-08,23550.0,PE,5.8,5.75,5.8,1256441,91227,47349,13.37
2026-09-07 13:57:41,23780.1,2026-09-08,23600.0,CE,248.5,248.4,248.95,178644,18724,14841,26.89
2026-09-07 13:57:41,23780.1,2026-09-08,23600.0,PE,8.65,8.65,8.7,2632950,165387,38095,12.55
2026-09-07 13:57:41,23780.1,2026-09-08,23650.0,CE,203.5,203.35,203.55,225482,20404,18644,24.41
2026-09-07 13:57:41,23780.1,2026-09-08,23650.0,PE,13.3,13.3,13.35,2485398,155263,78968,11.69
2026-09-07 13:57:41,23780.1,2026-09-08,23700.0,CE,160.8,160.85,161.0,1016633,88595,81947,22.38
2026-09-07 13:57:41,23780.1,2026-09-08,23700.0,PE,21.2,21.15,21.2,4182592,247382,128269,10.88
2026-09-07 13:57:41,23780.1,2026-09-08,23750.0,CE,122.95,122.65,123.0,1867275,144982,137580,20.62
2026-09-07 13:57:41,23780.1,2026-09-08,23750.0,PE,32.6,32.6,32.7,5260099,262585,197041,9.9
2026-09-07 13:57:41,23780.1,2026-09-08,23800.0,CE,89.5,89.45,89.5,4812282,507580,476852,19.36
2026-09-07 13:57:41,23780.1,2026-09-08,23800.0,PE,49.5,49.5,49.55,7401488,341848,172284,8.48
2026-09-07 13:57:41,23780.1,2026-09-08,23850.0,CE,62.55,62.6,62.75,3549161,398799,379276,18.39
2026-09-07 13:57:41,23780.1,2026-09-08,23850.0,PE,72.8,72.6,72.75,4173231,139229,48454,5.69
2026-09-07 13:57:41,23780.1,2026-09-08,23900.0,CE,42.8,42.75,42.8,3847212,462181,384831,17.97
2026-09-07 13:57:41,23780.1,2026-09-08,23900.0,PE,102.95,102.7,102.95,3208975,121979,-49080,
2026-09-07 13:57:41,23780.1,2026-09-08,23950.0,CE,28.45,28.4,28.45,1978983,237826,122902,17.74
2026-09-07 13:57:41,23780.1,2026-09-08,23950.0,PE,138.4,138.25,138.55,1007259,48024,-41792,
2026-09-07 13:57:41,23780.1,2026-09-08,24000.0,CE,19.1,19.15,19.2,2821875,477255,243749,17.93
2026-09-07 13:57:41,23780.1,2026-09-08,24000.0,PE,179.2,178.8,179.2,997756,72536,-28853,
2026-09-07 13:57:41,23780.1,2026-09-08,24050.0,CE,12.4,12.4,12.45,1301519,166344,57632,18.09
